company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
西行影视,5.5,1-3年,本科,新媒体运营,6,5,6,西安
聚鑫荣汽车用品公司,4.5,经验不限,学历不限,电商运营,2,3,6,西安
三花良治,10.0,3-5年,本科,电商运营管理,2,8,12,西安
陕西鑫盛合,9.5,3-5年,大专,电商运营,5,7,12,西安
易联达西安分公司,14.0,经验不限,本科,大数据开发,6,11,17,西安
旅拍通,6.0,3-5年,本科,产品经理,2,4,8,西安
锦尚101团建,6.5,经验不限,学历不限,团建活动运营,1,4,9,西安
亚购信息科技,17.5,3-5年,本科,大数据开发工程师,6,15,20,西安
积木家互联网装修,9.0,3-5年,本科,产品经理,4,8,10,西安
新邮通,16.5,3-5年,本科,oracle数据架构师,2,15,18,西安
唐潮品牌,7.0,5年以上,大专,产品经理,1,6,8,西安
陕西掌通家园,4.0,1年以内,大专,产品助理,5,3,5,西安
陕西正华,7.5,3-5年,本科,产品经理,3,5,10,西安
西安图灵网络,5.0,1年以内,本科,自媒体运营,3,4,6,西安
国乾能源,6.0,3-5年,大专,产品经理,1,4,8,西安
华为,30.0,3-5年,本科,大数据开发工程师,1,20,40,西安
云控轨迹,14.5,1-3年,研究生,产品经理,6,14,15,西安
鑫安华邦,6.0,经验不限,学历不限,数据专员,5,4,8,西安
华为,37.5,3-5年,本科,大数据开发工程师,4,25,50,西安
瑞成华峰,4.5,经验不限,学历不限,数据专员,3,3,6,西安
陕西云川,3.5,1年以内,大专,产品经理,1,3,4,西安
咥中咥餐饮,4.5,1年以内,学历不限,产品经理,4,4,5,西安
制通毅诚,10.0,3-5年,本科,数据架构师,4,8,12,西安
华信智慧,16.0,5年以上,本科,产品经理,2,12,20,西安
杨凌农业云,12.0,1-3年,本科,产品经理,4,8,16,西安
惠恩资本,7.5,3-5年,本科,产品经理,1,5,10,西安
精创网络,9.5,3-5年,本科,产品经理,5,7,12,西安
全美食,8.0,3-5年,本科,产品经理,1,6,10,西安
信大捷安,12.5,3-5年,本科,产品经理,2,10,15,西安
宝兰德,20.0,3-5年,本科,产品经理,3,15,25,西安
步长制药,7.0,经验不限,大专,产品经理,2,6,8,西安
卫宁健康,15.0,3-5年,本科,产品经理,6,12,18,西安
每日瑜伽,12.5,3-5年,本科,产品经理,5,10,15,西安
知医堂,6.0,1-3年,大专,产品经理,6,4,8,西安
蝉鸣科技,12.5,3-5年,本科,产品经理,4,10,15,西安
卫宁健康,12.5,3-5年,本科,产品经理,2,10,15,西安
当老师,22.5,5年以上,本科,产品经理,4,15,30,西安
酷渲北京科技,11.5,3-5年,本科,产品经理,1,9,14,西安
西安图迹信息科技,11.5,3-5年,本科,产品经理,6,9,14,西安
敦煌智旅,7.5,1-3年,本科,产品经理,3,5,10,西安
医邦医疗服务集团,5.0,1-3年,本科,产品经理,2,4,6,西安
蝉鸣科技,18.0,3-5年,本科,产品经理,4,12,24,西安
积木家互联网装修,7.5,3-5年,本科,产品经理,5,5,10,西安
陕西商旺宝,9.5,3-5年,本科,产品经理,3,7,12,西安
凡德,7.5,5年以上,本科,app产品经理,5,5,10,西安
知医堂,6.5,1-3年,大专,产品经理,4,5,8,西安
陕西金合,10.5,5年以上,本科,产品经理,4,10,11,西安
极客原点,12.5,3-5年,学历不限,产品经理,5,10,15,西安
软通动力,12.5,3-5年,本科,产品经理,6,10,15,西安
柳林酒业,7.0,3-5年,大专,产品经理,5,6,8,西安
坐标软件,10.5,5年以上,本科,产品经理,6,10,11,西安
天网软件,10.5,3-5年,本科,产品经理（工作地点：海南）,4,9,12,西安
壹米滴答,10.5,3-5年,本科,产品经理,2,8,13,西安
每日瑜伽,17.0,1-3年,大专,移动产品经理,5,12,22,西安
易思软件,12.5,3-5年,本科,产品经理,1,10,15,西安
中钧,10.0,3-5年,本科,中级产品经理,6,8,12,西安
平安普惠,12.5,经验不限,大专,金融产品经理,6,10,15,西安
拼图科技,6.5,1-3年,大专,产品经理,1,5,8,西安
软通动力,17.0,3-5年,本科,产品经理,1,12,22,西安
瑞丽诗连锁,10.0,3-5年,本科,化妆品产品经理,6,8,12,西安
交大捷普,12.0,1年以内,本科,产品经理,3,9,15,西安
蝉鸣科技,22.5,5年以上,本科,高级产品经理,6,15,30,西安
极客原点,12.5,经验不限,学历不限,产品经理,1,10,15,西安
悠游文化,9.5,经验不限,本科,产品经理,2,8,11,西安
轻屋,7.0,3-5年,本科,产品经理,1,6,8,西安
铭一知识产权集团,9.5,1-3年,本科,产品经理,6,7,12,西安
创美科技有限公司,6.5,3-5年,大专,产品经理,6,5,8,西安
优创数字传媒,6.0,经验不限,大专,产品经理,3,4,8,西安
鼎悦装饰,6.0,1年以内,学历不限,产品经理,2,4,8,西安
陕西华筑科技有限公司,12.0,3-5年,本科,产品经理,6,8,16,西安
四叶草安全,11.5,3-5年,本科,产品经理,6,8,15,西安
诺维北斗,17.5,5年以上,本科,高级产品经理,2,15,20,西安
中钧,8.0,1-3年,本科,初级产品经理,2,7,9,西安
平安普惠,9.0,经验不限,大专,金融产品经理,5,6,12,西安
畅移信息,10.5,1-3年,大专,crs产品经理,6,8,13,西安
富立叶微电子,12.5,5年以上,本科,产品经理,5,10,15,西安
友信,12.5,经验不限,学历不限,金融产品经理,4,10,15,西安
弘耀电子,20.0,5年以上,学历不限,产品经理,6,15,25,西安
陕西中矿科技有限公司,7.0,3-5年,本科,产品经理,3,5,9,西安
康卓研学,9.5,经验不限,本科,产品经理,2,9,10,西安
方联科技,9.5,3-5年,本科,移动端产品经理,1,7,12,西安
迅捷万通,9.0,1-3年,本科,webgis产品经理,1,6,12,西安
澳鹏网络,15.0,3-5年,本科,电商产品经理,3,10,20,西安
蝉鸣科技,18.0,5年以上,本科,产品经理（saas）,6,12,24,西安
中钧,15.0,3-5年,本科,产品经理,2,10,20,西安
汇中财富,10.5,3-5年,本科,金融产品经理,1,8,13,西安
得一创新,10.0,3-5年,本科,产品经理,5,8,12,西安
慧联佰川,9.5,5年以上,本科,产品经理,3,7,12,西安
西安创梦,8.0,3-5年,大专,vr产品经理,6,6,10,西安
海绵MBA,12.5,1-3年,本科,产品经理,2,10,15,西安
时代锐思,6.0,3-5年,本科,软件产品经理,4,4,8,西安
方联科技,8.5,3-5年,本科,产品经理,4,6,11,西安
导航科技,7.5,3-5年,本科,to b 端 产品经理,6,7,8,西安
蝉鸣科技,30.0,5年以上,本科,产品总监/高级产品经理,2,20,40,西安
网算数据,10.0,3-5年,大专,产品经理,6,8,12,西安
享乐途,7.5,3-5年,本科,产品经理,5,5,10,西安
尚居餐饮,4.5,1-3年,本科,产品经理,5,3,6,西安
国联质检,10.0,3-5年,本科,产品经理,6,8,12,西安
数图行信息,10.5,3-5年,本科,产品经理,1,8,13,西安
蜀海公司,18.0,5年以上,学历不限,供应链产品经理,2,12,24,西安
网是科技,12.5,5年以上,本科,产品经理,4,10,15,西安
小黄人工业互联,6.5,3-5年,本科,产品经理,1,6,7,西安
平安普惠,12.0,1年以内,大专,金融产品经理,3,8,16,西安
亚猫网络,9.5,3-5年,学历不限,产品经理,6,7,12,西安
西安惠普生物科技,5.5,1-3年,大专,产品经理,2,4,7,西安
西安烽火,15.5,5年以上,本科,产品经理,5,11,20,西安
伯图大数据西安分公司,16.5,3-5年,本科,app高级产品经理（健康管理）,1,11,22,西安
巴斯光年,10.5,3-5年,本科,产品经理,1,8,13,西安
安捷物联,5.0,1-3年,大专,产品经理,6,4,6,西安
犀牛网络科技,10.5,3-5年,本科,产品经理,6,8,13,西安
理财通,4.0,1-3年,大专,产品经理/主管,2,3,5,西安
领航遥感,25.0,5年以上,本科,gis产品经理,3,20,30,西安
陕西金合,8.0,3-5年,本科,产品经理,4,6,10,西安
逆袭,12.0,3-5年,本科,产品经理,3,8,16,西安
每一天,9.5,3-5年,本科,b2c产品经理,4,7,12,西安
华科闪云,10.0,3-5年,本科,app产品经理,5,8,12,西安
立达兴业科技,8.0,1-3年,本科,产品经理,2,7,9,西安
深圳市成为智能交通,12.5,3-5年,本科,产品经理,5,10,15,西安
星辰云计算有限公司,8.0,经验不限,学历不限,移动产品经理,6,6,10,西安
西安惠普生物科技,7.0,3-5年,本科,产品经理,2,6,8,西安
陕西华筑科技有限公司,15.0,3-5年,本科,产品经理,2,10,20,西安
天邦测绘,8.5,1-3年,本科,产品经理,6,6,11,西安
云谷创新,10.5,3-5年,本科,产品经理,1,9,12,西安
西安宝库网络,13.5,3-5年,本科,产品经理,1,12,15,西安
至德智能科技,6.5,1年以内,本科,电商产品经理,5,5,8,西安
予果微码,7.5,经验不限,本科,产品经理,4,5,10,西安
蝉鸣科技,12.5,3-5年,本科,硬件产品经理,2,10,15,西安
平安普惠,22.5,经验不限,大专,金融产品经理,6,15,30,西安
平安普惠信息服务,25.0,应届生,本科,金融产品经理,2,20,30,西安
瓜豆科技,7.0,1-3年,学历不限,产品经理,4,6,8,西安
星沙科技,12.0,3-5年,本科,产品经理,1,8,16,西安
每一天,9.5,3-5年,本科,b2b产品经理,6,7,12,西安
青韵,4.5,经验不限,本科,产品经理,6,4,5,西安
西安种子科技,10.5,3-5年,本科,产品经理,1,8,13,西安
汉唐中天,4.5,经验不限,本科,产品经理助理,4,4,5,西安
99智慧云端,9.0,1-3年,大专,产品经理,5,8,10,西安
深圳坐标软件,12.5,3-5年,本科,产品经理,3,10,15,西安
交大捷普,9.0,3-5年,本科,产品经理/售前技术经理,5,8,10,西安
我来,10.0,3-5年,本科,产品经理,2,8,12,西安
货大大,12.5,5年以上,本科,产品经理,4,10,15,西安
君凯电子,9.5,3-5年,本科,产品经理,4,7,12,西安
指舞飞游,10.0,经验不限,本科,高级产品经理,6,8,12,西安
易迅通,12.5,3-5年,本科,产品经理,4,10,15,西安
上海友而信,12.5,1年以内,大专,金融产品经理,6,10,15,西安
蝉鸣科技,17.0,3-5年,本科,智慧校园产品经理,5,12,22,西安
每日瑜伽,15.5,3-5年,本科,产品经理,6,11,20,西安
佰博云农,14.0,经验不限,本科,产品经理,5,12,16,西安
陕西华筑科技有限公司,7.5,1-3年,本科,产品经理助理,1,5,10,西安
西安聚鼎科技,5.5,3-5年,学历不限,互联网产品经理,4,4,7,西安
誉百年教育科技,12.5,3-5年,本科,产品经理,3,10,15,西安
易迅通,12.5,经验不限,本科,高级产品经理,1,10,15,西安
睿鼎文化,8.5,3-5年,大专,产品经理,6,7,10,西安
大麦科技,5.0,1-3年,大专,产品经理,1,4,6,西安
平安普惠信息服务,11.0,经验不限,大专,金融产品经理,6,10,12,西安
西安驭思软件,6.5,1-3年,本科,产品经理,1,5,8,西安
当老师,18.0,经验不限,学历不限,产品经理,5,12,24,西安
伯图大数据西安分公司,15.5,3-5年,本科,app产品经理（健康医疗）,5,11,20,西安
火银信息,4.5,3-5年,大专,产品经理,6,4,5,西安
白羊座,5.5,1年以内,大专,产品经理,1,5,6,西安
畅移信息,12.5,3-5年,本科,产品经理,2,10,15,西安
木联能软件,8.0,1-3年,本科,功率预测模型分析产品经理,6,6,10,西安
弘耀电子,12.5,3-5年,本科,手持终端产品经理,6,10,15,西安
比特教育科技,17.5,5年以上,本科,产品经理,5,15,20,西安
北京国通创投,5.5,1-3年,大专,产品经理助理,4,5,6,西安
崤云安全,6.0,1-3年,本科,产品经理,1,4,8,西安
得能投资,30.0,5年以上,大专,金融产品经理,2,20,40,西安
天邦测绘,8.0,3-5年,本科,产品经理（交通运输领域）,5,6,10,西安
巴斯光年,10.5,5年以上,本科,售前产品经理,4,8,13,西安
三盟科技,10.0,3-5年,本科,产品经理,6,8,12,西安
深圳宏崎达,12.5,经验不限,本科,数据产品经理,3,10,15,西安
友信,10.5,1年以内,学历不限,金融产品经理,3,10,11,西安
陕西上博,5.0,3-5年,本科,icl产品经理,4,4,6,西安
友信,11.5,1年以内,大专,金融产品经理,3,8,15,西安
指舞飞游,6.5,经验不限,本科,产品经理,1,5,8,西安
西安宝库网络,12.5,1-3年,大专,移动产品经理,2,10,15,西安
纳吉特,15.5,5年以上,本科,数据产品经理,4,11,20,西安
中汇融创,8.5,1年以内,大专,金融产品经理,2,6,11,西安
鹏松,10.5,经验不限,大专,产品经理,5,10,11,西安
贝业思,11.5,3-5年,本科,产品经理,1,9,14,西安
星垂智能,20.0,3-5年,本科,敏捷开发产品经理,3,15,25,西安
爱尚金服,15.0,3-5年,本科,产品经理,3,10,20,西安
汇能科技,11.0,3-5年,本科,（b端）产品经理,3,10,12,西安
欧必信息技术有限公司,8.5,1-3年,大专,海外app产品经理,2,7,10,西安
大明五洲,4.5,1年以内,大专,建大堂产品经理,2,4,5,西安
几何信息,10.5,3-5年,本科,产品经理,5,8,13,西安
陕西友杰,5.5,3-5年,本科,电商产品经理,2,4,7,西安
大明五洲,4.5,1-3年,大专,建行大堂产品经理,2,3,6,西安
平安普惠,12.0,经验不限,大专,金融产品经理,2,8,16,西安
陕西华筑科技有限公司,12.5,3-5年,本科,bim产品经理,6,10,15,西安
每一天,10.0,1-3年,本科,供应链产品经理（订单方向、库存方向）,1,8,12,西安
青兆锐志,9.5,经验不限,本科,产品经理,3,7,12,西安
吉通科脉智慧餐饮零售,5.5,经验不限,大专,电商产品经理,4,3,8,西安
平安普惠信息服务,8.5,1年以内,本科,金融产品经理,3,8,9,西安
指舞飞游,10.0,3-5年,本科,高级产品经理,1,8,12,西安
平安普惠信息服务,12.5,1-3年,本科,金融产品经理,5,10,15,西安
中钧,14.5,3-5年,本科,产品经理,6,11,18,西安
庖丁科技,4.0,经验不限,本科,产品经理实习生,1,3,5,西安
西安乐推,11.5,1-3年,本科,产品经理,3,8,15,西安
大明五洲,4.5,应届生,学历不限,银行大堂产品经理,6,3,6,西安
好桔,15.0,1年以内,本科,产品经理,2,10,20,西安
平安普惠,10.0,1年以内,大专,金融产品经理,2,8,12,西安
伯图大数据西安分公司,15.0,3-5年,大专,用户增长策略产品经理,2,12,18,西安
浙江大华,22.5,5年以上,本科,研发产品经理（智慧交通方向）,6,15,30,西安
大明五洲,5.0,经验不限,大专,建行大堂产品经理（西安）,6,3,7,西安
指舞飞游,10.0,经验不限,本科,c端产品经理,5,8,12,西安
平安普惠,22.5,应届生,大专,金融产品经理,3,15,30,西安
陕西友杰,5.0,应届生,大专,美术产品经理,6,4,6,西安
盛泰保理,19.0,1-3年,大专,金融产品经理,6,13,25,西安
诺君安,20.0,经验不限,本科,产品经理,5,15,25,西安
平安普惠,10.5,经验不限,本科,金融产品经理,6,8,13,西安
平安普惠,14.5,3-5年,本科,金融产品经理,5,11,18,西安
西安启泰,9.5,1年以内,学历不限,金融产品经理,4,7,12,西安
美程旅行科技,12.5,5年以上,学历不限,高级互联网产品经理,5,10,15,西安
银志泾金,6.5,经验不限,学历不限,电商产品经理,6,5,8,西安
深圳宏崎达,19.0,5年以上,本科,产品经理（智慧城市）,2,13,25,西安
村游,6.5,3-5年,大专,旅游产品经理,6,5,8,西安
西安亿达,7.5,经验不限,学历不限,金融产品经理,2,5,10,西安
西安赋能,5.5,1-3年,本科,区块链产品经理,1,5,6,西安
联联周边游(西安站),10.5,1-3年,大专,旅游（酒店）产品经理 bd,2,8,13,西安
东海万银股权投资基金,11.5,1-3年,本科,产品经理,4,9,14,西安
友信,12.0,1年以内,大专,金融产品经理,6,8,16,西安
PYT品牌创意机构,7.5,1-3年,本科,产品经理合伙人,4,6,9,西安
医邦医疗服务集团,5.0,3-5年,本科,互联网产品经理,5,4,6,西安
松果商务,7.5,经验不限,大专,金融产品经理,4,5,10,西安
优智乐,15.5,5年以上,本科,产品经理,6,11,20,西安
深圳宏崎达,19.0,5年以上,本科,高级产品经理（智慧城市方向）,1,13,25,西安
游狗网络,12.5,3-5年,大专,游戏产品经理,5,10,15,西安
数尊科技,15.0,经验不限,研究生,产品经理,6,12,18,西安
交大长天,15.0,5年以上,本科,产品经理（电商方向）,4,12,18,西安
畅移信息,9.5,1-3年,本科,汽车后市场产品经理,5,7,12,西安
指舞飞游,10.0,1-3年,本科,高级产品经理（小程序方向）,3,8,12,西安
大明五洲,6.0,经验不限,大专,建行大堂产品经理（高陵）,4,4,8,西安
精宸科技,10.5,3-5年,大专,产品经理（医疗信息化）,6,8,13,西安
纳兴电子,8.0,1-3年,本科,智能硬件产品经理,4,6,10,西安
西安蜂语信息,17.5,3-5年,本科,高级产品经理,2,15,20,西安
美程旅行科技,7.0,1-3年,大专,互联网产品经理,3,6,8,西安
鲸鱼互动,12.5,3-5年,本科,产品经理,1,10,15,西安
西安创锐,6.0,1-3年,大专,新零售产品经理,4,5,7,西安
日月星辉,4.0,1年以内,本科,产品经理,6,3,5,西安
西安海派,22.5,5年以上,本科,软件产品经理,5,20,25,西安
纳吉特,15.0,5年以上,本科,数据产品经理,5,10,20,西安
大明五洲,4.5,经验不限,大专,银行大堂产品经理,4,3,6,西安
好桔,10.5,1年以内,本科,金融产品经理,5,10,11,西安
西安亿达,7.0,经验不限,学历不限,金融产品经理,6,6,8,西安
金合汇,10.5,经验不限,学历不限,金融产品经理,6,10,11,西安
顺位金服,6.5,1-3年,大专,金融产品经理,1,4,9,西安
西安唯奥生物科技...,5.5,经验不限,本科,产品经理,4,3,8,西安
微服科技,7.5,1年以内,大专,金融产品经理,5,5,10,西安
泓源惠康,7.0,3-5年,学历不限,制药产品经理,5,6,8,西安
西安聚鼎科技,7.5,3-5年,学历不限,小程序产品经理,1,5,10,西安
黄钺,6.0,1-3年,本科,物联网产品经理,2,4,8,西安
斯威特,7.5,1年以内,大专,产品经理,4,5,10,西安
蔚兰嘉苑,6.5,1-3年,本科,广告设计接单/产品经理,2,5,8,西安
西安教育文化数码...,7.0,1-3年,大专,幼教产品经理,1,6,8,西安
唯得睿,5.0,1-3年,大专,互联网产品经理（项目经理）,1,4,6,西安
友信,12.0,经验不限,大专,金融产品经理,5,8,16,西安
平安普惠投资咨询有限公司,8.5,1-3年,大专,金融产品经理,5,8,9,西安
万众商务,12.0,经验不限,大专,金融产品经理,2,8,16,西安
陕西中旅,5.5,3-5年,学历不限,旅游产品经理,4,5,6,西安
陕西中旅,4.0,经验不限,学历不限,旅游产品经理,3,3,5,西安
纵冠旅业,4.5,1-3年,大专,旅游产品经理,6,3,6,西安
炯有商务,7.5,经验不限,本科,金融产品经理,3,5,10,西安
鹏松,7.5,应届生,大专,金融产品经理,5,5,10,西安
陕西华图城市规划,5.5,3-5年,大专,研学产品经理,2,5,6,西安
酷渲北京科技,17.0,3-5年,本科,产品经理,1,14,20,西安
蜀海,30.0,5年以上,大专,crm高级产品经理,3,20,40,西安
三盟科技,9.0,3-5年,本科,产品经理 西安,1,8,10,西安
每一天,9.5,1-3年,本科,b2c产品经理,3,8,11,西安
隆升投资,10.5,1年以内,学历不限,金融产品经理,5,10,11,西安
